time;surface;reduction;melodyPC;melodyMIDI
108.75;[0 0 4 7];;;
109;[9 0 3 7 10];[9 0 3 7 10];;
109.5;[0 0 4 7 17];;;
110;[2 0 3 7 10];[2 0 3 7 10];;
111;[7 0 4 7 10];[7 0 4 7 10];;
112;[0 0 4 7];[0 0 4 7];;
113;[9 0 3 6 9];[9 0 3 6 9];;
114;[7 0 4 7 10];[4 0 3 7 10 13];;
114.5;[7 0 4 7 10];;;
115;[4 0 3 7 10 13];;;
115.25;[4 0 3 7 10 13];;;
115.5;[4 0 3 7 10 13];;;
115.75;[7 0 4 7 10];;;
116;[0 0 4 7];[0 0 4 7];;
118;[0 0 4 7];[0 0 4 7];;
