time;surface;reduction;melodyPC;melodyMIDI
17.75;[0 0 7];;;
18;[0 0 3 7];[0 0 3 7];;
18.5;[3 0];;;
18.75;[2 0];;;
19;[5 0 3 7];[5 0 3 7];;
19.25;[5 0 3 7];;;
19.5;[5 0 3 7];;;
19.75;[5 0 3 7 9];;;
grouping;20;-------;-------;-------
20;[0 0 3];[0 0 3 7];;
20.5;[0 0 7];;;
20.75;[0 0 3 7];;;
21;[2 0 5 10];[2 0 5 10];;
21.5;[2 0 5 10];;;
21.75;[0 0 7];;;
22;[7 0 3 5];[7 0 3 5];;
22.5;[10 0];;;
22.75;[8 0];;;
23;[3 0 3 7 9];[3 0 3 7 9];;
tonality;9;[0 2 4 5 7 9 10];-------;-------
grouping;24;-------;-------;-------
24;[10 0 7];[10 0 4 7 11];;
24.5;[2 0 7];;;
24.75;[2 0 3 7];;;
25;[4 0 5 10];[4 0 5 10 18];;
25.5;[4 0 5 10];;;
25.75;[2 0 7];;;
26;[2 0 3 7];[2 0 3 7];;
26.5;[5 0];;;
26.75;[4 0];;;
27;[2 0 7];[2 0 7];;
27.25;[10 0 4 11];;;
27.5;[2 0 7];;;
27.75;[4 0 5 10];;;
grouping;28;-------;-------;-------
28;[10 0 7];[10 0 4 7 10];;
28.5;[2 0 6];;;
28.75;[2 0 3 6];;;
29;[4 0 4 10];[10 0 4 6 10];;
29.5;[4 0 4 10];;;
29.75;[2 0 6];;;
30;[8 0 4 6];[8 0 4 6];;
30.5;[0 0];;;
30.75;[10 0];;;
grouping;31;-------;-------;-------
31;[0 0 4 7];[0 0 4 7];;
tonality;0;[0 2 4 6 7 8 11];-------;-------
32;[0 0 4 7];[0 0 4 7];;
32.25;[0 0 7 11];;;
32.5;[0 0 7];;;
33;[0 0 4 7 18];;;
33.1667;[0 0 4 7];;;
33.3333;[0 0 4 7 18];;;
33.5;[0 0 4 7];;;
34;[4 0];[0 0 4 7 14];;
34.5;[2 0 5 10 16];;;
34.75;[2 0 5 10];;;
grouping;35;-------;-------;-------
35;[9 0 5 10 15];[9 0 5 10 15];;
35.5;[9 0 5 10 15];;;
36;[0 0 4 7];[0 0 4 7];;
36.25;[0 0 4 7 18];;;
36.5;[0 0 4 7];;;
37;[0 0 4 7 18];;;
37.1667;[0 0 4 7];;;
37.3333;[0 0 4 7 18];;;
37.5;[0 0 4 7];;;
38;[2 0];[2 0 5 10 16];;
38.1667;[4 0];;;
38.3333;[2 0];;;
38.5;[0 0 7 11];;;
grouping;39;-------;-------;-------
39;[0 0 7 11];[0 0 7 11];;
39.5;[0 0 7 11];;;
40;[0 0 4 7];[0 0 4 7];;
40.25;[0 0 7 11];;;
40.5;[0 0 7];;;
41;[0 0 4 7 18];;;
41.1667;[0 0 4 7];;;
41.3333;[0 0 4 7 18];;;
41.5;[0 0 4 7];;;
42;[4 0];[0 0 4 7 14];;
42.5;[2 0 5 10 16];;;
42.75;[2 0 5 10];;;
grouping;43;-------;-------;-------
43;[9 0 5 10 15];[9 0 5 10 15];;
43.5;[9 0 5 10 15];;;
44;[0 0 4 7];[0 0 4 7];;
44.25;[0 0 4 7 18];;;
44.5;[0 0 4 7];;;
45;[0 0 4 7 18];;;
45.1667;[0 0 4 7];;;
45.3333;[0 0 4 7 18];;;
45.5;[0 0 4 7];;;
46;[2 0];[2 0 4 8 14];;
46.1667;[4 0];;;
46.3333;[2 0];;;
46.5;[0 0 4 6 10];;;
grouping;47;-------;-------;-------
47;[0 0 4 6 10];[0 0 4 6 10];;
47.5;[0 0 4 7 10];;;
tonality;1;[0 3 5 6 7 10 11];-------;-------
48;[6 0 10];[11 0 4 7 17];;
48.5;[11 0 4];;;
49;[6 0 10];[1 0 5 10 15];;
49.5;[1 0 10];;;
grouping;50;-------;-------;-------
50;[6 0 10];[11 0 4 7 17];;
50.5;[11 0 4];;;
51;[4 0 7];[4 0 7];;
51.25;[9 0 7];;;
51.5;[4 0 4 7];;;
51.75;[11 0 5 10];;;
52;[6 0 10];[6 0 5 10];;
52.5;[11 0 7];;;
53;[4 0 7];[11 0 5 10];;
53.5;[11 0 10];;;
53.75;[9 0 4 14];;;
grouping;54;-------;-------;-------
54;[4 0 11];[4 0 4 7 11];;
54.5;[4 0 4 7];;;
54.75;[4 0 4 7 18];;;
55;[4 0 4 7];[4 0 4 7];;
55.5;[4 0 4 7];;;
56;[6 0 10];[11 0 4 7 17];;
56.5;[11 0 4];;;
57;[6 0 10];[1 0 5 10 15];;
57.5;[1 0 10];;;
grouping;58;-------;-------;-------
58;[6 0 10];[11 0 4 7 17];;
58.5;[11 0 4];;;
59;[4 0 7];[6 0 5 10];;
59.25;[9 0 7];;;
59.5;[11 0 7 14];;;
59.75;[11 0 7 15];;;
60;[8 0];[4 0 4 7 14];;
60.5;[4 0 4 7 14];;;
60.75;[6 0 5 10];;;
grouping;61;-------;-------;-------
61;[4 0 4 7 14];[4 0 4 7 14];;
61.5;[4 0 4 7 14];;;
61.75;[6 0 5 10];;;
62;[4 0 4 7 14];[6 0 4 10 14];;
62.5;[4 0 4 7 14];;;
62.75;[6 0 5 10];;;
63;[6 0 4 10 14];[6 0 4 10 14];;
tonality;6;[0 1 3 5 6 8 10];-------;-------
64;[3 0 7];[3 0 4 7];;
64.25;[0 0 3];;;
64.5;[3 0 10];;;
grouping;65;-------;-------;-------
65;[7 0 3 5];;;
65.1667;[7 0 3 6];;;
65.3333;[7 0 3 5];;;
65.5;[7 0 3];;;
66;[3 0 7];[5 0 5 10 15];;
66.5;[5 0 3 7 10];;;
66.75;[1 0 4 7 14];;;
67;[5 0 3 10];[5 0 3 10];;
67.5;[5 0 3 10];;;
68;[3 0 7];[3 0 4 7];;
68.25;[0 0 3];;;
68.5;[3 0 4 7 10];;;
grouping;69;-------;-------;-------
69;[0 0 3 7 10];;;
69.1667;[3 0 4 7 10];;;
69.3333;[0 0 3 7 10];;;
69.5;[3 0 4 7];;;
70;[8 0 7];[8 0 4 7];;
70.1667;[3 0 7];;;
70.3333;[8 0 7];;;
70.5;[8 0 4 7 10];;;
71;[8 0 4 7 10];[8 0 4 7 10];;
71.5;[8 0 4 7 10];;;
72;[3 0 7];[3 0 4 7];;
72.25;[0 0 3];;;
72.5;[3 0 10];;;
grouping;73;-------;-------;-------
73;[7 0 3 5];;;
73.1667;[7 0 3 6];;;
73.3333;[7 0 3 5];;;
73.5;[7 0 3];;;
74;[3 0 7];[5 0 5 10 15];;
74.5;[5 0 3 7 10];;;
74.75;[1 0 4 7 14];;;
75;[5 0 3 10];[5 0 3 10];;
75.5;[5 0 3 10];;;
76;[3 0 7];[3 0 4 7];;
76.25;[0 0 3];;;
76.5;[3 0 4 7 10];;;
grouping;77;-------;-------;-------
77;[0 0 3 7 10];;;
77.1667;[3 0 4 7 10];;;
77.3333;[0 0 3 7 10];;;
77.5;[3 0 4 7];;;
78;[8 0];[8 0 4 7];;
78.1667;[10 0 10];;;
78.3333;[8 0];;;
78.5;[8 0 4 7 10];;;
tonality;4;[0 2 3 4 7 8 10];-------;-------
79;[10 0 4 7 10];[10 0 4 7 10];;
79.5;[10 0 4 7 10];;;
80;[8 0 4 7];[8 0 4 7];;
80.5;[8 0 4 7];;;
grouping;81;-------;-------;-------
81;[8 0 4 7];[8 0 4 7];;
81.5;[8 0 4 7];;;
82;[8 0 4 7];[8 0 4 7];;
82.5;[8 0 4 7];;;
83;[10 0 5 10];[3 0 3 7 10];;
83.25;[3 0 3 7];;;
83.5;[10 0 3 7];;;
83.75;[6 0 4 7];;;
84;[8 0 4 7];[8 0 4 7];;
84.5;[8 0 4 7];;;
grouping;85;-------;-------;-------
85;[8 0 4 7];[8 0 4 7];;
85.5;[8 0 4 7];;;
85.75;[8 0 4 7 14];;;
86;[8 0 4 5];[1 0 4 7 11];;
86.5;[1 0 4 7];;;
86.75;[1 0 4 7 18];;;
87;[1 0 4 7];[1 0 4 7];;
87.5;[1 0 4 7];;;
88;[8 0 4 7];[8 0 4 7];;
88.5;[8 0 4 7];;;
grouping;89;-------;-------;-------
89;[8 0 4 7];[8 0 4 7];;
89.5;[8 0 4 7];;;
90;[8 0 4 7];[8 0 4 7];;
90.5;[8 0 4 7];;;
91;[8 0 4 7];[3 0 3 7 9];;
91.25;[0 0 3 6];;;
91.5;[5 0 5 10];;;
91.75;[3 0 3 7];;;
92;[5 0];[5 0 4 7];;
92.5;[5 0 7];;;
92.75;[0 0 3];;;
grouping;93;-------;-------;-------
93;[5 0 4];[5 0 4 7];;
93.5;[5 0 7];;;
93.75;[0 0 3];;;
94;[5 0];[5 0 4 7];;
94.5;[5 0 7];;;
94.75;[0 0 3];;;
tonality;4;[0 2 2 4 7 8 9];-------;-------
95;[5 0 4];[5 0 4 7];;
grouping;96;-------;-------;-------
96;[3 0 3];[0 0 3 6];;
96.5;[8 0 4 7];;;
97;[3 0 3];[0 0 3 6];;
97.5;[8 0 4 7];;;
98;[3 0 3];[0 0 3 6];;
98.5;[8 0 4 7];;;
99;[5 0 3];[6 0 4 7 11];;
99.25;[6 0 11];;;
99.5;[10 0 3 7];;;
99.75;[6 0 4 7 11];;;
grouping;100;-------;-------;-------
100;[3 0 3];[0 0 3 6];;
100.5;[8 0 4 7];;;
101;[8 0 10];[8 0 4 7 10];;
101.5;[8 0 4 7];;;
101.75;[0 0 3 10];;;
102;[5 0 7];[5 0 3 7];;
102.5;[5 0 3 7];;;
102.75;[5 0 3 7 14];;;
grouping;103;-------;-------;-------
103;[5 0 3 7];[5 0 3 7];;
103.5;[5 0 3 7];;;
104;[0 0 3];[0 0 3 6];;
104.5;[8 0 10];;;
105;[0 0 3];[0 0 3 6];;
105.5;[8 0 10];;;
tonality;6;[0 1 3 5 6 7 10];-------;-------
grouping;106;-------;-------;-------
106;[10 0 3];[10 0 3 6];;
106.5;[6 0 10];;;
107;[6 0 4 14];[1 0 3 7 9];;
107.25;[4 0 4 6];;;
107.5;[3 0 10];;;
107.75;[1 0 3];;;
108;[3 0];[3 0 4 7];;
108.5;[3 0 7];;;
108.75;[10 0 3];;;
109;[3 0 4];[3 0 4 7 10];;
109.25;[7 0 6];;;
109.5;[3 0 7];;;
109.75;[10 0 3];;;
110;[3 0];[3 0 4];;
110.25;[3 0 10];;;
110.5;[3 0 4];;;
111;[6 0 4 7 5 14];[1 0 3 7 10 21];;
111.25;[1 0 3 7 10 21];;;
111.5;[8 0 3 7 5 14];;;
111.75;[1 0 3 7 10 21];;;
112;[3 0 4 7];[3 0 4 7];;
112.25;[7 0 3 6];;;
112.5;[3 0];;;
113;[6 0 4 7 5 14];[1 0 3 7 10 21];;
113.25;[1 0 3 7 10 21];;;
113.5;[8 0 3 7 5 14];;;
113.75;[1 0 3 7 10 21];;;
114;[3 0 4 7];[3 0 4 7];;
114.25;[7 0 3 6];;;
114.5;[3 0];;;
115;[6 0 4 5 14];[1 0 3 7 10 21];;
115.25;[4 0 4 7 18];;;
115.5;[8 0 3 7 14];;;
115.75;[10 0 3 10 13];;;
116;[3 0 7];[3 0 4 7];;
116.5;[3 0 7];;;
116.75;[10 0 3];;;
117;[3 0 4 7];[3 0 4 7];;
117.5;[3 0 7];;;
117.75;[10 0 3];;;
118;[3 0 7];[3 0 4 7];;
118.5;[3 0 7];;;
118.75;[10 0 3];;;
119;[3 0 7];[3 0 4 7];;
119.25;[3 0 10];;;
119.5;[3 0 7];;;
119.75;[10 0 3];;;
120;[3 0 4 7];[3 0 4 7];;
121;[3 0 7];;;
