time;surface;reduction;melodyPC;melodyMIDI
69.5;[7 0 3 7];;;
70;[5 0 3 7];[0 0 3 5];;
70.25;[5 0 3 7 10];;;
70.5;[5 0 3 7 10];;;
71;[5 0 3 10];[2 0 3 10];;
71.5;[2 0 3 6];;;
72;[3 0];[5 0 10];;
72.75;[7 0];;;
73;[5 0 3 7 10];[5 0 3 10];;
73.5;[2 0 3 6 13];;;
74;[3 0 4 7 11];[3 0 4 7 11];;
74.75;[7 0 3 7];;;
75;[0 0 3 7 14];[3 0 4 11];;
75.5;[3 0 4 7 11];;;
76;[5 0 3 7 10];[5 0 3 7 10];;
76.75;[5 0 3 7 10 14];;;
77;[8 0 3 7 9];[8 0 3 7 9];;
77.5;[8 0 3 7 9 18];;;
78;[5 0 5 10 15];[10 0 5 10];;
78.25;[10 0 5 10];;;
78.5;[10 0 5 10];;;
79;[3 0 7];[10 0 5 10 16];;
79.5;[10 0 4];;;
80;[3 0 4 7 14];[3 0 4 7];;
80.75;[3 0 4 7 11];;;
81;[3 0 6];[3 0 4 7 18];;
81.5;[10 0 11];;;
grouping;82;-------;-------;-------
82;[8 0 4];[8 0 4 10];;
83;[0 0 6];[8 0 4 7 10];;
83.5;[0 0 3 6];;;
83.6667;[2 0 4 10];;;
83.8333;[0 0 3 6];;;
84;[5 0 7];[5 0 3 7 13];;
84.75;[5 0 7];;;
85;[5 0 7 18];[5 0 3 7 13];;
85.5;[2 0 4 10];;;
86;[7 0 10];[0 0 3 7];;
86.25;[3 0 4];;;
86.5;[3 0 4];;;
87;[0 0 3 7];[7 0 5 10];;
87.5;[7 0 5 10];;;
87.6667;[0 0 3 7];;;
87.8333;[7 0 5 10];;;
88;[0 0 7];[0 0 7];;
88.75;[0 0 3 7];;;
89;[7 0 3 5];[7 0 3 5];;
90;[3 0 3 7 9];[3 0 3 7 9];;
90.5;[3 0 4 7 15];;;
91;[5 0 4 7 10];[5 0 4 7 10];;
91.5;[3 0 4 6 14];;;
92;[9 0 3 6];[9 0 3 6];;
92.5;[0 0 3 7 9];;;
93;[7 0 5 10 16];[7 0 5 10 16];;
93.5;[7 0 4 10];;;
94;[7 0 5 10];[5 0 7];;
95;[0 0];;;
96;[0 0 4 7 11];[0 0 4 7];;
97;[0 0 11];;;
