time;surface;reduction;melodyPC;melodyMIDI
65.5;[0 0 3 5];[0 0 3 5];;
65.75;[0 0 5 10 15];;;
66;[0 0 3 7 17];[0 0 3 7 17];;
66.25;[0 0 5 10 15];;;
66.5;[0 0 5 10 15];[0 0 5 10 15];;
67;[0 0 3 5];[0 0 3 5];;
68;[0 0 5 10 15];[0 0 5 10 15];;
68.5;[0 0 3 7];[0 0 3 7];;
69;[0 0 3 5];[0 0 3 5];;
69.5;[0 0 3 10];[0 0 3 10];;
70;[0 0 3 5];[0 0 3 5];;
70.25;[0 0 5 10 15];;;
70.5;[0 0 3 7];[0 0 3 7];;
70.75;[0 0 3 10];;;
71;;[0 0 3 10];;
71.5;[0 0 3 7 17];[0 0 3 7 17];;
72;[0 0 3 7];[0 0 3 7];;
73;[0 0 3 10];[0 0 5 10 15];;
73.5;[0 0 5 10 15];;;
74;;[0 0 3 10];;
grouping;74.5;-------;-------;-------
74.5;[0 0 3 5];[0 0 3 5];;
74.75;[0 0 5 10 15];;;
75;[0 0 3 5];;;
75.5;[0 0 3 5];[0 0 3];;
76;[5 0 7];[0 0 3];;
76.25;[0 0 3];;;
76.5;[0 0];;;
77;[0 0 10];[0 0 3 10];;
77.5;[0 0 7];[0 0 7];;
78;[0 0 10];[0 0 10];;
79;[0 0 3 7];[0 0 3 7];;
79.5;[0 0 3 7];[0 0 3 7];;
grouping;80.5;-------;-------;-------
80.5;[0 0 3 7];[0 0 3 7];;
81;[0 0 5 10 15];[0 0 5 10 15];;
82;[0 0 3 5];[0 0 3 5];;
82.25;[0 0 3 10];;;
82.5;[0 0 3 5];[0 0 3];;
82.75;[0 0 3];;;
83;[5 0 7];[0 0 3];;
83.5;[5 0 7];[0 0 3];;
83.75;[0 0 3];;;
84;[0 0];;;
84.5;[0 0 10];[0 0 3 10];;
85;[0 0 3];[0 0 10];;
85.25;[0 0];;;
85.5;[0 0 10];;;
86;[0 0 10];;;
86.5;[0 0 10];[0 0 10];;
88;[0 0];[0 0];;
89.5;[0 0 3 10];[0 0 3 10];;
89.75;[0 0 3 7];;;
90;[0 0 3 10];[0 0 3 7];;
90.5;;[0 0 3 10];;
91;[3 0];[3 0];;
grouping;92.5;-------;-------;-------
92.5;[0 0 3 7];[0 0 3 7];;
93;[0 0 3 7];;;
93.5;[0 0 3 7 10];[0 0 3 7 10];;
94;[0 0 3 7];[0 0 3 7];;
94.25;[0 0 3 7 10];;;
94.5;[0 0 3 7];[0 0 3 7];;
94.75;[0 0 3 7 10];;;
95;[0 0 3 7 10];[0 0 3 7 10];;
95.5;[0 0 3 5];[0 0 3 5];;
96;[0 0 3];[0 0 3];;
96.5;[0 0 3 10];[0 0 3 10];;
97;[0 0 3 5];[0 0 3 5];;
97.5;[0 0 5 10 15];[0 0 5 10 15];;
98.5;[0 0 3 5];[0 0 3 5];;
98.75;[0 0 3];;;
99;[0 0 3 10];[0 0 3 10];;
99.5;[0 0 3 10];[0 0 3 10];;
100;[0 0 3];[0 0 3];;
100.5;[0 0 5 10 15];[0 0 5 10 15];;
101;[0 0 3 7];[0 0 3 7];;
101.5;[0 0 3 5];[0 0 3 5];;
101.75;[0 0 5 10 15];;;
102;[0 0 3 5];[0 0 5 10 15];;
102.25;[0 0 5 10 15];;;
102.5;[0 0 3];[0 0 3];;
grouping;103;-------;-------;-------
103;[0 0 3];[0 0 3];;
103.5;[0 0 3];;;
104;[5 0 7];;;
104.25;[0 0 5 10];;;
104.5;[0 0 3];[0 0];;
104.75;[0 0];;;
105;[0 0];;;
105.5;[0 0 10];[0 0 10];;
106;[0 0 10];[0 0 10];;
106.5;[0 0 10];[0 0 10];;
107;[0 0];[0 0];;
107.5;[0 0];[0 0];;
grouping;109;-------;-------;-------
109;[0 0 5 10];[0 0 5 10];;
109.25;[7 0 5 10];;;
109.5;;[7 0 5 10];;
110;[0 0 3 7];[0 0 3 7];;
110.5;[3 0 4];[3 0 4];;
112;[0 0 3 7];[0 0 3 7];;
112.5;[0 0 3 5];[0 0 3 5];;
113.5;[0 0 5 10 15];[0 0 5 10 15];;
113.75;[0 0 3 7 17];;;
114;[0 0 3 10];[0 0 3 10];;
115;[0 0 3 5];[0 0 3 5];;
115.5;[0 0 3 10];[0 0 3 10];;
115.75;[0 0 3 7];;;
116;[0 0 3 10];[0 0 3 10];;
116.5;[0 0 3 5];[0 0 3 5];;
117;[0 0 3 10];[0 0 3 10];;
117.5;[0 0 3 10];[0 0 3 10];;
118;[0 0 3 5];[0 0 3 5];;
118.25;[0 0 3];;;
118.5;[0 0 3 10];[0 0 3 10];;
118.75;[0 0 3 10];;;
119;[0 0 3 10];[0 0 3 10];;
119.5;[0 0 3];[0 0 3];;
120;[0 0 5 10 15];[0 0 5 10 15];;
120.5;[5 0 7];[0 0 3 5];;
121;[0 0 3 5];[0 0 3 5];;
121.25;[0 0 5 10 15];;;
121.5;[0 0 3 5];[0 0 3 5];;
122;[0 0 3];[0 0 3];;
grouping;122.5;-------;-------;-------
122.5;[0 0 3];[0 0 3];;
123.5;[0 0 3];;;
123.75;[0 0 3 10];;;
124;[0 0 3];[0 0];;
124.25;[0 0 10];;;
124.5;[0 0 10];[0 0 10];;
125.5;[0 0 10];[0 0 10];;
126.5;[0 0];[0 0];;
127;[0 0];[0 0];;
128.5;[5 0 7];[5 0 7];;
129.5;[3 0 7];[3 0 7];;
130;[3 0 4];[3 0 4];;
grouping;131.5;-------;-------;-------
131.5;[0 0 3 7];[0 0 3 7];;
132;[0 0 3 5];[0 0 3 5];;
133;[0 0 5 10 15];[0 0 5 10 15];;
133.5;[0 0 3 7 10];[0 0 3 7 10];;
134.5;[0 0 3 5];[0 0 3 5];;
135.5;[0 0 3];[0 0 3];;
136;[5 0 7];[0 0];;
136.25;[0 0 3];;;
136.5;[0 0];;;
137;[0 0 10];[0 0 10];;
137.5;[0 0 7];[0 0 7];;
137.75;[0 0 10];;;
138;[0 0 10];[0 0 10];;
139;[0 0 3];[0 0 3];;
139.5;[0 0 3];[0 0 3];;
140;[0 0 3 10];[0 0 3 10];;
140.5;[0 0 3];[0 0 3];;
141;[0 0 5 10 15];[0 0 5 10 15];;
142;[0 0 3 5];[0 0 3 5];;
142.5;[0 0 3 5];[0 0 3 5];;
143;[0 0 3];[0 0 3];;
143.5;[0 0 3];[0 0 3];;
144.5;[5 0 7];;;
grouping;145;-------;-------;-------
145;[0 0 3 10];[0 0 10];;
145.25;[0 0 10];;;
145.5;[0 0 10];;;
146.5;[0 0 10];[0 0 10];;
148;[0 0 3];[0 0 3];;
