time;surface;reduction;melodyPC;melodyMIDI
45.5;[4 0 3];;;
46;[5 0 4];[9 0 3 10];;
46.5;[0 0 7];;;
47;[4 0 3];[4 0 3 7 10];;
48;[5 0 4];;;
49;[5 0 4];[2 0 3 7 10];;
53;[5 0 4];[2 0 3 7 9];;
54.5;[7 0 4];[0 0 4 7 11];;
55;[9 0 3];[2 0 3 7 10];;
55.5;[0 0 4];[0 0 4 7];;
56;[2 0 5 10];[2 0 3 7 10 17];;
57;[2 0 5 10];;;
58;[2 0 5 10];[2 0 3 7 10 17];;
tonality;8;[0 2 4 5 7 9 11];-------;-------
grouping;62;-------;-------;-------
62;[11 0 3 7];[4 0 3 7 10 14];;
63;[11 0 3 5];;;
63.5;[11 0 3];;;
64;[9 0 3 7];[0 0 4 7];;
65.5;[6 0 3 6];;;
66;[9 0 3 5];[2 0 4 7 10];;
68;[9 0 3 5];[11 0 3 7 10 13];;
68.5;[2 0 7];;;
69;[0 0 7];[9 0 3 7 10];;
69.5;[11 0 7];[7 0 4 7 11];;
70;[9 0 7];[6 0 3 6];;
70.5;[11 0 7];;;
71;[9 0 10];[9 0 3 7 10];;
72;[9 0 10];;;
72.5;[7 0 4];;;
73;[9 0 3];[9 0 3 7 10];;
73.5;[9 0 3 7];;;
74;[9 0 10];[4 0 5 10 15];;
74.75;[9 0 10];;;
75;[9 0 10];;;
77;[9 0 10];;;
77.5;[9 0 10];;;
grouping;78;-------;-------;-------
78;[8 0 3];[8 0 5 10 15];;
79;[8 0 3];;;
79.5;[8 0 3];;;
80;[11 0 7];[8 0 3 7 10];;
81.5;[11 0 7];;;
82;[11 0 7];[11 0 3 7 14];;
83;;[11 0 3 7];;
83.5;[6 0 7];;;
84;[11 0 7];[11 0 3 7 10];;
84.5;[6 0 7];;;
85;[11 0 7];[7 0 4 7 11];;
85.5;[6 0 7];;;
86;[2 0 7];[2 0 4 6];;
87;[2 0 6];;;
88;;[1 0 4 7];;
88.5;[1 0 7];;;
89;[1 0 7];;;
89.75;[1 0 7];;;
grouping;90;-------;-------;-------
90;[6 0 3 7];[6 0 3 7 10];;
91.5;[9 0 4];;;
92;[6 0 3];[6 0 3 7 10];;
92.5;[6 0];;;
93;[6 0 3];;;
93.5;[6 0 7];;;
94;[6 0 3];[3 0 5 10 15];;
94.75;[8 0 10];;;
95;[8 0 10];;;
96;;[8 0 4 7 10];;
97;[8 0 7];[8 0 4 7 10];;
97.75;[8 0 7];;;
98;[8 0 7];[4 0 4 7 11];;
99.5;[8 0 7];;;
100;[8 0 3];[4 0 4 7 11];;
100.5;[8 0];;;
101;[8 0 3];;;
101.5;[8 0 7];;;
102;[8 0 3];[4 0 4 7 10];;
103;[10 0 10];[4 0 4 7 10 18];;
104;;[10 0 4 7 10];;
105;[10 0 7];[10 0 4 7];;
grouping;106;-------;-------;-------
106;[10 0 7];[10 0 3 7];;
107;[10 0 7];;;
107.75;[10 0 3];;;
108;[10 0 7];;;
109.5;[10 0 7];;;
110;[3 0 3 7];[6 0 4 7];;
111;[6 0 4 7];;;
112;[3 0 3 7];[6 0 3 7 16];;
112.5;[6 0 4 7];;;
113;[6 0 4 7];[6 0 3 7 16];;
113.5;[6 0 7];;;
114;[4 0 4 7];[4 0 4 7 14];;
115;[4 0 4 7];;;
117;[11 0];[11 0];;
grouping;118;-------;-------;-------
118;[4 0 7];[4 0 4 7 11];;
119;[6 0 4 7];[3 0 3 7 10 5 13];;
119.75;[6 0 7];;;
120;[4 0 4 7];[4 0 4 7 11];;
123;;[11 0];;
grouping;124;-------;-------;-------
124;;[4 0 4 7];;
125;;[6 0 4 7 5 14];;
126;;[4 0 4 7];;
grouping;130;-------;-------;-------
130;;[4 0 4 7];;
132;[4 0 4];[4 0 4 7];;
133;[8 0 3];[4 0 4 7];;
134;[6 0 4];[4 0 4 7];;
135.5;[4 0 4];;;
136;[8 0 3];;;
137;[10 0 3];;;
138;[3 0 7];[0 0 3 10];;
grouping;142;-------;-------;-------
142;[8 0 3 7];[4 0 4 7 11];;
143.5;[8 0 3 7];;;
144;[10 0 3 10];[10 0 3 10];;
144.5;[10 0 3 10];;;
145;[8 0 3 7];[4 0 4 7 11];;
147;[8 0 3 7];;;
148;[8 0 3 10];[6 0 3 7 10 14 17];;
149;[8 0 3 5];[9 0 4 7 11 14];;
150;[8 0 3 5];;;
151;[6 0 3 7];[6 0 3 7 10];;
151.5;[6 0 3 7];;;
152;[4 0 4 7];[4 0 4 7 11];;
153;[8 0 3 10];[8 0 3 7 10];;
154;[8 0 3 10];;;
154.5;[8 0 3 10];;;
155;[4 0 4 7];[4 0 4 7 11];;
155.5;[4 0 4 7];;;
156;[8 0 3 7 17];[9 0 4 7 6 14];;
156.5;[1 0 3 7 10];;;
157;[1 0 3 7 10];;;
158;[1 0 3 7 10];;;
159;[1 0 3 7 10];;;
159.5;[1 0 3 7 10];;;
160;[9 0 4 7 14];[9 0 4 7 14];;
160.5;[9 0 4 7 14];;;
161;[9 0 4 7 14];;;
161.5;[9 0 4 7 14];;;
162;[9 0 4 7];[9 0 4 7];;
162.5;[9 0 4 7];;;
163;[9 0 4 7];;;
164;[1 0];[9 0 4 7];;
166;[11 0];[11 0];;
grouping;168;-------;-------;-------
168;[1 0];[3 0 5 10];;
170;[1 0 7];;;
172;[1 0 7];[3 0 5 10];;
174;[3 0 4 5 10];[3 0 4 5];;
176;[1 0 4 7];[5 0 3 10];;
178;[1 0 4 7 18];[5 0 3 10];;
180;[1 0 4 7];[1 0 4 7 14];;
184;[1 0 4 7];[1 0 4 7 14];;
