time;surface;reduction;melodyPC;melodyMIDI
87;[9,_0_3_7_];[4,_0_5_10_];;
87.5;[4,_0_5_10_];;;
87.6667;[9,_0_3_7_];;;
87.8333;[4,_0_5_10_];;;
88;[9,_0_7_];[9,_0_7_];;
88.75;[9,_0_3_7_];;;
89;[4,_0_3_5_];[4,_0_3_5_];;
90;[0,_0_3_7_9_];[0,_0_3_7_9_];;
90.5;[0,_0_4_7_15_];;;
91;[2,_0_4_7_10_];[2,_0_4_7_10_];;
91.5;[0,_0_4_6_14_];;;
92;[6,_0_3_6_];[6,_0_3_6_];;
92.5;[9,_0_3_7_9_];;;
93;[4,_0_5_10_16_];[4,_0_5_10_16_];;
93.5;[4,_0_4_10_];;;
94;[4,_0_5_10_];[2,_0_7_];;
95;[9,_0_];;;
96;[9,_0_4_7_11_];[9,_0_4_7_];;
97;[9,_0_11_];;;
