time;surface;reduction;melodyPC;melodyMIDI
64;[9,_0_7_];[9,_0_4_7_];;
64.25;[6,_0_3_];;;
64.5;[9,_0_10_];;;
grouping;-------;-------;-------;-------
65;[1,_0_3_5_];;;
65.1667;[1,_0_3_6_];;;
65.3333;[1,_0_3_5_];;;
65.5;[1,_0_3_];;;
66;[9,_0_7_];[11,_0_5_10_15_];;
66.5;[11,_0_3_7_10_];;;
66.75;[7,_0_4_7_14_];;;
67;[11,_0_3_10_];[11,_0_3_10_];;
67.5;[11,_0_3_10_];;;
68;[9,_0_7_];[9,_0_4_7_];;
68.25;[6,_0_3_];;;
68.5;[9,_0_4_7_10_];;;
grouping;-------;-------;-------;-------
69;[6,_0_3_7_10_];;;
69.1667;[9,_0_4_7_10_];;;
69.3333;[6,_0_3_7_10_];;;
69.5;[9,_0_4_7_];;;
70;[2,_0_7_];[2,_0_4_7_];;
70.1667;[9,_0_7_];;;
70.3333;[2,_0_7_];;;
70.5;[2,_0_4_7_10_];;;
71;[2,_0_4_7_10_];[2,_0_4_7_10_];;
71.5;[2,_0_4_7_10_];;;
72;[9,_0_7_];[9,_0_4_7_];;
72.25;[6,_0_3_];;;
72.5;[9,_0_10_];;;
grouping;-------;-------;-------;-------
73;[1,_0_3_5_];;;
73.1667;[1,_0_3_6_];;;
73.3333;[1,_0_3_5_];;;
73.5;[1,_0_3_];;;
74;[9,_0_7_];[11,_0_5_10_15_];;
74.5;[11,_0_3_7_10_];;;
74.75;[7,_0_4_7_14_];;;
75;[11,_0_3_10_];[11,_0_3_10_];;
75.5;[11,_0_3_10_];;;
76;[9,_0_7_];[9,_0_4_7_];;
76.25;[6,_0_3_];;;
76.5;[9,_0_4_7_10_];;;
grouping;-------;-------;-------;-------
77;[6,_0_3_7_10_];;;
77.1667;[9,_0_4_7_10_];;;
77.3333;[6,_0_3_7_10_];;;
77.5;[9,_0_4_7_];;;
78;[2,_0_];[2,_0_4_7_];;
78.1667;[4,_0_10_];;;
78.3333;[2,_0_];;;
78.5;[2,_0_4_7_10_];;;
tonality;-------;-------;-------;-------
79;[2,_0_4_7_10_];[2,_0_4_7_10_];;
79.5;[2,_0_4_7_10_];;;
80;[0,_0_4_7_];[0,_0_4_7_];;
80.5;[0,_0_4_7_];;;
grouping;-------;-------;-------;-------
81;[0,_0_4_7_];[0,_0_4_7_];;
81.5;[0,_0_4_7_];;;
82;[0,_0_4_7_];[0,_0_4_7_];;
82.5;[0,_0_4_7_];;;
83;[2,_0_5_10_];[7,_0_3_7_10_];;
83.25;[7,_0_3_7_];;;
83.5;[2,_0_3_7_];;;
83.75;[10,_0_4_7_];;;
84;[0,_0_4_7_];[0,_0_4_7_];;
84.5;[0,_0_4_7_];;;
grouping;-------;-------;-------;-------
85;[0,_0_4_7_];[0,_0_4_7_];;
85.5;[0,_0_4_7_];;;
85.75;[0,_0_4_7_14_];;;
86;[0,_0_4_5_];[5,_0_4_7_11_];;
86.5;[5,_0_4_7_];;;
86.75;[5,_0_4_7_18_];;;
87;[5,_0_4_7_];[5,_0_4_7_];;
87.5;[5,_0_4_7_];;;
88;[0,_0_4_7_];[0,_0_4_7_];;
88.5;[0,_0_4_7_];;;
grouping;-------;-------;-------;-------
89;[0,_0_4_7_];[0,_0_4_7_];;
89.5;[0,_0_4_7_];;;
90;[0,_0_4_7_];[0,_0_4_7_];;
90.5;[0,_0_4_7_];;;
91;[0,_0_4_7_];[7,_0_3_7_9_];;
91.25;[4,_0_3_6_];;;
91.5;[9,_0_5_10_];;;
91.75;[7,_0_3_7_];;;
92;[9,_0_];[9,_0_4_7_];;
92.5;[9,_0_7_];;;
92.75;[4,_0_3_];;;
grouping;-------;-------;-------;-------
93;[9,_0_4_];[9,_0_4_7_];;
93.5;[9,_0_7_];;;
93.75;[4,_0_3_];;;
94;[9,_0_];[9,_0_4_7_];;
94.5;[9,_0_7_];;;
94.75;[4,_0_3_];;;
tonality;-------;-------;-------;-------
95;[9,_0_4_];[9,_0_4_7_];;
grouping;-------;-------;-------;-------
96;[7,_0_3_];[4,_0_3_6_];;
96.5;[0,_0_4_7_];;;
97;[7,_0_3_];[4,_0_3_6_];;
97.5;[0,_0_4_7_];;;
98;[7,_0_3_];[4,_0_3_6_];;
98.5;[0,_0_4_7_];;;
99;[9,_0_3_];[10,_0_4_7_11_];;
99.25;[10,_0_11_];;;
99.5;[2,_0_3_7_];;;
99.75;[10,_0_4_7_11_];;;
grouping;-------;-------;-------;-------
100;[7,_0_3_];[4,_0_3_6_];;
100.5;[0,_0_4_7_];;;
101;[0,_0_10_];[0,_0_4_7_10_];;
101.5;[0,_0_4_7_];;;
101.75;[4,_0_3_10_];;;
102;[9,_0_7_];[9,_0_3_7_];;
102.5;[9,_0_3_7_];;;
102.75;[9,_0_3_7_14_];;;
grouping;-------;-------;-------;-------
103;[9,_0_3_7_];[9,_0_3_7_];;
103.5;[9,_0_3_7_];;;
104;[4,_0_3_];[4,_0_3_6_];;
104.5;[0,_0_10_];;;
105;[4,_0_3_];[4,_0_3_6_];;
105.5;[0,_0_10_];;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
106;[4,_0_3_];[4,_0_3_6_];;
106.5;[0,_0_10_];;;
107;[0,_0_4_14_];[7,_0_3_7_9_];;
107.25;[10,_0_4_6_];;;
107.5;[9,_0_10_];;;
107.75;[7,_0_3_];;;
108;[9,_0_];[9,_0_4_7_];;
108.5;[9,_0_7_];;;
108.75;[4,_0_3_];;;
109;[9,_0_4_];[9,_0_4_7_10_];;
109.25;[1,_0_6_];;;
109.5;[9,_0_7_];;;
109.75;[4,_0_3_];;;
110;[9,_0_];[9,_0_4_];;
110.25;[9,_0_10_];;;
110.5;[9,_0_4_];;;
111;[0,_0_4_7_5_14_];[7,_0_3_7_10_21_];;
111.25;[7,_0_3_7_10_21_];;;
111.5;[2,_0_3_7_5_14_];;;
111.75;[7,_0_3_7_10_21_];;;
112;[9,_0_4_7_];[9,_0_4_7_];;
112.25;[1,_0_3_6_];;;
112.5;[9,_0_];;;
113;[0,_0_4_7_5_14_];[7,_0_3_7_10_21_];;
113.25;[7,_0_3_7_10_21_];;;
113.5;[2,_0_3_7_5_14_];;;
113.75;[7,_0_3_7_10_21_];;;
114;[9,_0_4_7_];[9,_0_4_7_];;
114.25;[1,_0_3_6_];;;
114.5;[9,_0_];;;
115;[0,_0_4_5_14_];[7,_0_3_7_10_21_];;
115.25;[10,_0_4_7_18_];;;
115.5;[2,_0_3_7_14_];;;
115.75;[4,_0_3_10_13_];;;
116;[9,_0_7_];[9,_0_4_7_];;
116.5;[9,_0_7_];;;
116.75;[4,_0_3_];;;
117;[9,_0_4_7_];[9,_0_4_7_];;
117.5;[9,_0_7_];;;
117.75;[4,_0_3_];;;
118;[9,_0_7_];[9,_0_4_7_];;
118.5;[9,_0_7_];;;
118.75;[4,_0_3_];;;
119;[9,_0_7_];[9,_0_4_7_];;
119.25;[9,_0_10_];;;
119.5;[9,_0_7_];;;
119.75;[4,_0_3_];;;
120;[9,_0_4_7_];[9,_0_4_7_];;
121;[9,_0_7_];;;
