time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
132;[4,_0_3_7_10_];[4,_0_3_7_10_17_];;
132.5;[4,_0_3_7_10_17_];;;
133;[4,_0_3_7_10_];[4,_0_3_7_10_];;
133.5;[4,_0_3_7_10_];;;
134;[4,_0_3_7_10_];[4,_0_3_7_10_];;
135;[4,_0_3_7_10_];[4,_0_3_7_10_];;
136;[4,_0_3_7_10_];[4,_0_3_7_10_17_];;
136.5;[4,_0_3_7_10_17_];;;
137;[4,_0_3_7_10_];[4,_0_3_7_10_];;
137.5;[4,_0_3_7_10_];;;
138;[4,_0_3_7_10_];[4,_0_3_7_10_];;
139;[1,_0_3_7_];[1,_0_3_7_];;
140;[1,_0_3_7_];[1,_0_3_7_];;
141;[1,_0_3_7_];[1,_0_3_7_];;
142;[1,_0_3_7_];[1,_0_3_7_];;
142.5;[9,_0_4_7_11_];;;
142.75;[1,_0_3_7_18_];;;
143;[1,_0_3_7_];[1,_0_3_7_];;
144;[1,_0_3_7_];[1,_0_3_7_];;
144.5;[9,_0_4_7_11_];;;
144.75;[1,_0_3_7_18_];;;
145;[1,_0_3_7_];[1,_0_3_7_];;
145.5;[9,_0_4_7_11_];;;
145.75;[1,_0_3_7_18_];;;
146;[1,_0_3_7_];[1,_0_3_7_];;
146.5;[9,_0_4_7_11_];;;
146.75;[1,_0_3_7_18_];;;
147;[1,_0_3_7_];[1,_0_3_7_];;
147.5;[9,_0_4_7_11_];;;
147.75;[1,_0_3_7_18_];;;
148;[1,_0_3_7_];[1,_0_3_7_];;
148.5;[9,_0_4_7_11_];;;
148.75;[1,_0_3_7_18_];;;
grouping;-------;-------;-------;-------
153;[4,_0_];;;
155;[4,_0_];;;
155.5;[2,_0_];;;
156;[11,_0_];;;
156.5;[2,_0_];;;
157;[4,_0_];;;
157.5;[2,_0_];;;
158;[2,_0_];;;
158.5;[11,_0_];;;
159;[11,_0_];;;
160;[4,_0_3_7_10_];[4,_0_3_7_10_];;
grouping;-------;-------;-------;-------
161;[4,_0_3_7_10_];;;
163;[4,_0_3_7_10_];;;
164;[4,_0_3_10_];[4,_0_3_10_];;
165;[4,_0_3_10_];;;
166;[4,_0_3_10_];[4,_0_3_7_10_];;
166.5;[4,_0_3_10_];;;
167;[11,_0_];;;
167.5;[2,_0_];;;
168;[4,_0_];[9,_0_7_];;
168.5;[2,_0_];;;
169;[11,_0_];;;
169.5;[9,_0_];;;
170;[9,_0_];;;
171;[4,_0_3_7_17_];[4,_0_3_7_17_];;
grouping;-------;-------;-------;-------
172;[4,_0_3_7_17_];;;
174;[4,_0_3_7_17_];;;
175;[4,_0_3_7_];[4,_0_3_7_];;
176;[4,_0_3_7_];;;
177;[4,_0_3_7_];[4,_0_3_7_];;
177.5;[4,_0_3_7_17_];;;
178;[11,_0_];;;
178.5;[4,_0_];;;
179;[2,_0_];[4,_0_3_7_];;
179.5;[11,_0_];;;
180;[7,_0_];;;
180.5;[4,_0_];;;
181;[4,_0_];;;
182;[4,_0_3_7_10_];[4,_0_3_7_10_];;
grouping;-------;-------;-------;-------
183;[4,_0_3_7_10_];;;
185;[4,_0_3_7_10_];;;
186;[7,_0_4_7_];[7,_0_4_7_];;
187;[7,_0_4_7_];;;
188;[7,_0_4_7_];[7,_0_4_7_];;
188.5;[7,_0_4_7_14_];;;
189;[11,_0_];;;
189.5;[2,_0_];;;
190;[11,_0_];[7,_0_4_];;
190.5;[9,_0_];;;
191;[7,_0_];;;
192;[4,_0_];[4,_0_3_7_10_];;
193;[4,_0_];;;
194;[4,_0_3_7_10_];;;
195;[4,_0_3_7_10_];[4,_0_3_7_10_];;
198;[4,_0_3_7_10_];[4,_0_3_7_10_];;
