time;surface;reduction;melodyPC;melodyMIDI
97.5;[9,_0_5_10_15_];[9,_0_5_10_15_];;
98.5;[9,_0_3_5_];[9,_0_3_5_];;
98.75;[9,_0_3_];;;
99;[9,_0_3_10_];[9,_0_3_10_];;
99.5;[9,_0_3_10_];[9,_0_3_10_];;
100;[9,_0_3_];[9,_0_3_];;
100.5;[9,_0_5_10_15_];[9,_0_5_10_15_];;
101;[9,_0_3_7_];[9,_0_3_7_];;
101.5;[9,_0_3_5_];[9,_0_3_5_];;
101.75;[9,_0_5_10_15_];;;
102;[9,_0_3_5_];[9,_0_5_10_15_];;
102.25;[9,_0_5_10_15_];;;
102.5;[9,_0_3_];[9,_0_3_];;
grouping;-------;-------;-------;-------
103;[9,_0_3_];[9,_0_3_];;
103.5;[9,_0_3_];;;
104;[2,_0_7_];;;
104.25;[9,_0_5_10_];;;
104.5;[9,_0_3_];[9,_0_];;
104.75;[9,_0_];;;
105;[9,_0_];;;
105.5;[9,_0_10_];[9,_0_10_];;
106;[9,_0_10_];[9,_0_10_];;
106.5;[9,_0_10_];[9,_0_10_];;
107;[9,_0_];[9,_0_];;
107.5;[9,_0_];[9,_0_];;
grouping;-------;-------;-------;-------
109;[9,_0_5_10_];[9,_0_5_10_];;
109.25;[4,_0_5_10_];;;
109.5;;[4,_0_5_10_];;
110;[9,_0_3_7_];[9,_0_3_7_];;
110.5;[0,_0_4_];[0,_0_4_];;
112;[9,_0_3_7_];[9,_0_3_7_];;
112.5;[9,_0_3_5_];[9,_0_3_5_];;
113.5;[9,_0_5_10_15_];[9,_0_5_10_15_];;
113.75;[9,_0_3_7_17_];;;
114;[9,_0_3_10_];[9,_0_3_10_];;
115;[9,_0_3_5_];[9,_0_3_5_];;
115.5;[9,_0_3_10_];[9,_0_3_10_];;
115.75;[9,_0_3_7_];;;
116;[9,_0_3_10_];[9,_0_3_10_];;
116.5;[9,_0_3_5_];[9,_0_3_5_];;
117;[9,_0_3_10_];[9,_0_3_10_];;
117.5;[9,_0_3_10_];[9,_0_3_10_];;
118;[9,_0_3_5_];[9,_0_3_5_];;
118.25;[9,_0_3_];;;
118.5;[9,_0_3_10_];[9,_0_3_10_];;
118.75;[9,_0_3_10_];;;
119;[9,_0_3_10_];[9,_0_3_10_];;
119.5;[9,_0_3_];[9,_0_3_];;
120;[9,_0_5_10_15_];[9,_0_5_10_15_];;
120.5;[2,_0_7_];[9,_0_3_5_];;
121;[9,_0_3_5_];[9,_0_3_5_];;
121.25;[9,_0_5_10_15_];;;
121.5;[9,_0_3_5_];[9,_0_3_5_];;
122;[9,_0_3_];[9,_0_3_];;
grouping;-------;-------;-------;-------
122.5;[9,_0_3_];[9,_0_3_];;
123.5;[9,_0_3_];;;
123.75;[9,_0_3_10_];;;
124;[9,_0_3_];[9,_0_];;
124.25;[9,_0_10_];;;
124.5;[9,_0_10_];[9,_0_10_];;
125.5;[9,_0_10_];[9,_0_10_];;
126.5;[9,_0_];[9,_0_];;
127;[9,_0_];[9,_0_];;
128.5;[2,_0_7_];[2,_0_7_];;
129.5;[0,_0_7_];[0,_0_7_];;
130;[0,_0_4_];[0,_0_4_];;
grouping;-------;-------;-------;-------
131.5;[9,_0_3_7_];[9,_0_3_7_];;
132;[9,_0_3_5_];[9,_0_3_5_];;
133;[9,_0_5_10_15_];[9,_0_5_10_15_];;
133.5;[9,_0_3_7_10_];[9,_0_3_7_10_];;
134.5;[9,_0_3_5_];[9,_0_3_5_];;
135.5;[9,_0_3_];[9,_0_3_];;
136;[2,_0_7_];[9,_0_];;
136.25;[9,_0_3_];;;
136.5;[9,_0_];;;
137;[9,_0_10_];[9,_0_10_];;
137.5;[9,_0_7_];[9,_0_7_];;
137.75;[9,_0_10_];;;
138;[9,_0_10_];[9,_0_10_];;
139;[9,_0_3_];[9,_0_3_];;
139.5;[9,_0_3_];[9,_0_3_];;
140;[9,_0_3_10_];[9,_0_3_10_];;
140.5;[9,_0_3_];[9,_0_3_];;
141;[9,_0_5_10_15_];[9,_0_5_10_15_];;
142;[9,_0_3_5_];[9,_0_3_5_];;
142.5;[9,_0_3_5_];[9,_0_3_5_];;
143;[9,_0_3_];[9,_0_3_];;
143.5;[9,_0_3_];[9,_0_3_];;
144.5;[2,_0_7_];;;
grouping;-------;-------;-------;-------
145;[9,_0_3_10_];[9,_0_10_];;
145.25;[9,_0_10_];;;
145.5;[9,_0_10_];;;
146.5;[9,_0_10_];[9,_0_10_];;
148;[9,_0_3_];[9,_0_3_];;
