time;surface;reduction;melodyPC;melodyMIDI
104;[11 0 3 6 9];[11 0 3 6 9];;
104.5;[11 0 3 6 9];;;
105;[11 0 3 6 9];;;
105.5;[11 0 3 6 9];;;
106;[11 0 3 6 9];[4 0 4 7 10 13];;
106.5;[4 0 4 7 10 13];;;
107.5;[7 0 4 7 10 13];;;
108;[7 0 3 7 10];[7 0 3 7 10];;
grouping;112;-------;-------;-------
112;[0 0 4 7 10 13];[0 0 4 7 10 13];;
113;[0 0 4 7 10 13];;;
113.5;[0 0 4 7 10 13];;;
114.5;[9 0 3 7 10 4 13];;;
115.5;[0 0 4 7 10 13];;;
116;[5 0 4 7 11 14];[5 0 4 7 11];;
116.5;[5 0 4 7 11];;;
117.5;[5 0 4 7 11];;;
118;[5 0 4 7 11];;;
119;[5 0 4 7 11];;;
120;[5 0 3 7 9];[5 0 3 7 9];;
121;[0 0 4 8 5 14];;;
121.5;[5 0 3 7 9];;;
122.5;[5 0 3 7 9 14];;;
123.5;[0 0 4 8 5 14];;;
124;[1 0 3 7 10];[1 0 3 7 10];;
126;[4 0 4 7 11];[4 0 4 7 11];;
grouping;128;-------;-------;-------
128;[9 0 4 7 10 14];[9 0 4 7 10 14];;
128.5;[9 0 4 7 10 14];;;
129;[9 0 4 7 10 14];;;
129.5;[6 0 3 7 10 5 13];;;
130;[10 0 3 7 11 18 21];[9 0 4 7 10 13];;
130.5;[9 0 4 7 10 13];;;
131.5;[9 0 4 7 10 13];;;
132;[9 0 3 7 10 17];[9 0 3 7 10 17];;
132.5;[9 0 3 7 10 17];;;
133;[9 0 3 7 10 17];;;
133.5;[9 0 3 7 10 17];;;
134;[2 0 4 7 10];[2 0 4 7 10];;
134.5;[2 0 4 7 10];;;
135;[2 0 4 7 10];;;
135.5;[2 0 4 7 10];;;
136;[0 0 4 8 15 22];[8 0 4 7 14];;
136.5;[0 0 4 8 10];;;
137;[0 0 4 8 10];;;
137.5;[0 0 4 8 10 18];;;
138;[7 0 4 7 10];[11 0 4 8 15 18];;
138.5;[11 0 4 8 15 18];;;
139.5;[11 0 4 8 15 18];;;
tonality;2;[0 2 4 5 7 9 10];-------;-------
140;[0 0 3 7 10];[0 0 3 7 10];;
140.5;[0 0 3 7 10];;;
142;[2 0 3 7 10];[2 0 3 7 10];;
144;[0 0 3 7 10];[0 0 3 7 10];;
146;[2 0 3 7 10];[2 0 3 7 10];;
148;[0 0 3 7 10];[0 0 3 7 10];;
