time;surface;reduction;melodyPC;melodyMIDI
115;[8 0 4 7];;;
116;[10 0 4 7];[10 0 4 7];;
117;[7 0 3 10];[7 0 3 10];;
118;[10 0 4 7];[10 0 4 7];;
119;[10 0 4 7];;;
120;[0 0 3 6 9];[0 0 3 6 9];;
121;[3 0 3 6];;;
122;[6 0 3 6];[0 0 3 6 9];;
123;[0 0 3 6 9];;;
124;[7 0 4 7];[7 0 4 7];;
126;[2 0 4 7 10];[2 0 4 7 10 13];;
126.6667;[2 0 4 7];;;
127.3333;[2 0 4 7 13];;;
128;[7 0 4 7];[7 0 4 7];;
grouping;129;-------;-------;-------
129;[7 0 4 7];;;
130;[7 0 4 7];;;
131;[0 0];;;
131.5;[2 0];;;
132;[0 0 3 7];[0 0 3 7];;
133;[0 0 3 7];;;
134;[7 0 4 10];[7 0 4 7 10];;
135;[7 0 4 7];;;
136;[0 0 3 7];[0 0 3 7];;
137;[0 0 3 7];;;
138;[5 0 3];[2 0 3 6];;
139.5;[2 0 3 6];;;
140;[0 0 3 7];[0 0 3 7];;
142;[2 0 3 6];[5 0 3 7];;
143;[5 0 3 7];;;
144;[7 0 4 10];[7 0 4 10];;
146;[0 0 3 7];[0 0 3 7];;
147;[2 0 3 5];[2 0 3 5];;
148;[0 0 4 7];[0 0 4 7];;
150;[5 0 3 7];[5 0 3 7];;
151;[2 0 3 10];[2 0 3 10];;
152;[0 0 4 7];[0 0 4 7];;
