time;surface;reduction;melodyPC;melodyMIDI
40.5;[7 0 4 7 10];;;
41;[7 0 4 7 10];;;
41.5;[7 0 4 7 10];;;
42;[2 0 3 7 10];[2 0 3 7 10];;
43;[11 0 3 6 9];[11 0 3 6 9];;
44;[9 0 3 7];[9 0 3 7];;
44.5;[9 0 3 7];;;
45;[9 0 3 7];;;
45.5;[9 0 3 7];;;
46;[9 0 3 7 10];[9 0 3 7 10];;
46.5;[9 0 3 7 10 17];;;
47;[9 0 3 7 10];;;
47.5;[9 0 3 7 10 14];;;
48;[2 0 3 7];[5 0 4 7];;
48.5;[5 0 4 7];;;
49;[5 0 7];;;
50;[5 0 4];[9 0 3];;
51;[7 0 10];[9 0 3 10];;
grouping;52;-------;-------;-------
52;[5 0 4];[5 0 4 7];;
52.5;[5 0 4 7];;;
53;[5 0 4 7];;;
53.5;[5 0 4 7];;;
54;[7 0 4 10];[7 0 4 10];;
54.5;[5 0 4 14];;;
55;[7 0 10];;;
55.5;[4 0 3 13];;;
56;[0 0 4];[0 0 4];;
56.5;[0 0 4];;;
56.75;[0 0 4];;;
57;[0 0 4];;;
57.25;[0 0 4 14];;;
57.5;[0 0 4];;;
57.75;[0 0 4 11];;;
58;[9 0 3 7];[9 0 3 7];;
59;[7 0];[9 0 3 7 10];;
60;[5 0 4];[5 0 4 7];;
60.5;[5 0 4 7];;;
61;[5 0 4 7];;;
61.5;[5 0 4 7];;;
62;[7 0 7];[7 0 4 7];;
62.5;[2 0 5 10];;;
63;[7 0 4 7];;;
63.5;[9 0 5 10];;;
64;[5 0 4 7];[5 0 4 7];;
65;[5 0 7];;;
66;[0 0 4 7];[0 0 4 7];;
grouping;68;-------;-------;-------
68;[0 0 4 7];[0 0 4 7];;
69;[0 0 4 7];;;
69.5;[0 0 4 7];;;
70;[0 0 4 7 17];;;
71;[0 0 4 7];;;
72;[0 0 4 7];[0 0 4 7];;
73;[0 0 4 7];;;
73.5;[9 0 3 7 10];;;
74;[0 0 4 7 14];;;
75;[0 0 4 7];;;
76;[7 0 3];[7 0 3 7 10];;
77;[7 0 3 7 10];;;
78;[7 0 3 7 10];;;
78.6667;[2 0 5 10 15];;;
79.3333;[2 0 3 5];;;
80;[7 0];[7 0 3 7];;
81;[7 0];;;
82;[7 0 3];;;
83;[7 0 7];;;
84;[9 0 4 7 10];[9 0 4 7 10 13];;
86;[9 0 4 7 10 13];;;
86.6667;[9 0 3 7 10 16];;;
87.3333;[9 0 4 7 10];;;
88;[9 0 10];[9 0 4 7 10 13];;
89;[4 0 3 5];;;
90;[10 0 11];;;
91;[9 0 4];;;
91.5;[9 0 4 10];;;
grouping;92;-------;-------;-------
92;[5 0 4 7 14];[5 0 4 7];;
92.5;[5 0 4 7];;;
93;[5 0 4 7 11];;;
93.5;[2 0 3 7 10];;;
94;[9 0 4 7];[9 0 4 7];;
94.5;[4 0 5 10];;;
95;[9 0 7];;;
96;[9 0 4];[9 0 4 7];;
96.5;[2 0 7];;;
97;[9 0 7];;;
98;[0 0 4 5];[5 0 4 7 11];;
98.3333;[5 0 7];;;
98.6667;[5 0 4 7];;;
99;[0 0 4 5];;;
99.3333;[5 0 7];;;
99.6667;[7 0 5 10];;;
100;[0 0 4 14];[0 0 4];;
100.5;[0 0 4];;;
101;[0 0 4];;;
102;[9 0 3 7];[9 0 3 7];;
grouping;104;-------;-------;-------
104;[0 0 4 5];[5 0 4 7 11];;
104.5;[5 0 7];;;
105;[5 0 4 7];;;
105.5;[0 0 4 5];;;
106;[5 0 7];;;
106.5;[7 0 5 10];;;
107;[0 0 4 14];[0 0 4];;
107.5;[0 0 4];;;
108;[0 0 4];;;
110;[0 0 4 5];[5 0 4 7 11];;
110.5;[5 0 7];;;
111;[5 0 4 7];;;
111.5;[7 0 4 10];[7 0 4 10];;
112;[7 0 4 10];;;
112.5;[7 0 4 10];;;
113;[5 0 4 7];[5 0 4 7];;
113.5;[5 0 4 7];;;
114;[5 0 4 7];;;
115;[5 0 4 7];;;
116;[5 0 4 7];;;
117;[0 0 4 7];[0 0 4 7];;
