time;surface;reduction;melodyPC;melodyMIDI
104.5;[7 0 4 7 17];;;
105;[7 0 4 7 13];;;
105.5;[7 0 4 7];;;
106;[7 0 4 7 11];[7 0 4 7];;
107;[7 0 4 7];;;
108;[0 0 3 7];[0 0 3 7];;
108.3333;[0 0 3 7];;;
108.6667;[0 0 3 7 14];;;
109;[0 0 3 7];;;
110;[7 0 4 7 17];[7 0 4 7];;
110.5;[7 0 4 7];;;
111;[7 0 4 7 13];;;
111.5;[7 0 4 7];;;
112;[7 0 4 7 17];;;
113;[7 0 4 7];;;
114;[0 0 3 7];[0 0 3 7];;
115;[7 0];[7 0];;
115.3333;[0 0];;;
115.6667;[3 0];;;
