time;surface;reduction;melodyPC;melodyMIDI
grouping;42;-------;-------;-------
42;[10 0 3 7];[10 0 3 7];;
42.5;[10 0 3 7];;;
43;[10 0 3 7 14];;;
43.5;[10 0 3 7];;;
44;[0 0 4 7];[0 0 4 7];;
45;[0 0 4 7 17];;;
46;[0 0 4 7];[0 0 4 7];;
46.25;[0 0 4 7 8];;;
46.5;[0 0 4 7];;;
46.75;[0 0 4 7 17];;;
47;[0 0 4 7];[0 0 4 7];;
47.5;[0 0 4 7 17];;;
48;[0 0 4 7];[0 0 4 7];;
49;[0 0 4 7];[0 0 4 7];;
49.25;[0 0 4 7 13];;;
49.5;[0 0 4 7];;;
49.75;[0 0 4 7 17];;;
grouping;50;-------;-------;-------
50;[0 0 4 7];[0 0 4 7];;
50.5;[0 0 4 7];;;
51;[0 0 4 7 8];;;
51.5;[9 0 3 7 10];;;
52;[10 0 3 7];[10 0 3 7];;
52.5;[10 0 3 7 10];;;
53;[10 0 3 7 9];;;
53.5;[10 0 3 7 9];;;
54;[10 0 3 7];[10 0 3 7];;
54.5;[10 0 3 7 18];;;
55;[10 0 3 7];[10 0 3 7];;
55.5;[10 0 3 7 14];;;
56;[10 0 3 7];[10 0 3 7];;
56.5;[10 0 3 7];;;
57;[10 0 3 7];[10 0 3 7];;
57.25;[10 0 3 7 14];;;
57.5;[10 0 3 7];;;
57.75;[10 0 3 7 11];;;
grouping;58;-------;-------;-------
58;[10 0 3 7];[10 0 3 7];;
58.5;[10 0 3 7];;;
59;[10 0 3 7 14];;;
59.5;[10 0 3 7];;;
60;[0 0 4 7];[0 0 4 7];;
60.5;[0 0 4 7 17];;;
61;[0 0 4 7];[0 0 4 7];;
61.5;[0 0 4 7 8];;;
62;[10 0 3 7 9];[10 0 3 7];;
62.5;[10 0 3 7];;;
63;[1 0 3 7 16];[1 0 4 7];;
63.5;[1 0 4 7];;;
64;[0 0 4 7];[0 0 4 7];;
65;[1 0 4 7];[1 0 4 7];;
65.25;[1 0 4 7 11];;;
65.5;[1 0 4 7];;;
65.75;[1 0 3 7 16];;;
66;[0 0 4 7];[0 0 4 7];;
66.5;[0 0 4 7];;;
67;[0 0 4 7];;;
grouping;68;-------;-------;-------
68;[10 0 3 7];[10 0 3 7];;
69;[10 0 3 7 10];[10 0 3 7 10];;
69.25;[10 0 3 7 9];;;
69.5;[10 0 3 7];;;
69.75;[10 0 3 7 9];;;
70;[5 0 3 7];[5 0 3 7];;
71;[5 0 3 7 14];[5 0 3 7 14];;
71.25;[5 0 3 7];;;
71.5;[5 0 3 7 11];;;
71.75;[1 0 4 7 11];;;
72;[0 0 4 7];[0 0 4 7];;
72.25;[0 0 4 7 17];;;
72.5;[0 0 4 7];;;
72.75;[0 0 4 7 8];;;
73;[1 0 4 7 18];[1 0 4 7 18];;
73.25;[1 0 4 7];;;
73.5;[1 0 3 7 16];;;
73.75;[1 0 4 7];;;
74;[0 0 4 7];[0 0 4 7];;
74.5;[0 0 4 7];;;
75;[0 0 4 7];;;
75.5;[0 0 4 7];;;
75.75;[0 0 4 7 17];;;
