time;surface;reduction;melodyPC;melodyMIDI
130.5;[5 0 3 7 14];;;
131;[5 0 3 7];;;
131.5;[5 0 3 7 16];;;
132;[5 0 3 7 17];[5 0 3 7];;
132.5;[5 0 3 7 14];;;
133;[5 0 3 7];;;
133.5;[5 0 3 7];;;
134;[5 0 3 7 14];;;
134.5;[5 0 3 7 11];;;
135;[5 0 3 7];;;
135.5;[1 0 4 7 11];;;
136;[0 0 4 7];[0 0 4 7];;
136.5;[0 0 4 7 13];;;
137;[0 0 4 7];;;
137.5;[0 0 4 7 10];;;
138;[0 0 4 7];;;
138.5;[0 0 4 7 13];;;
139;[0 0 4 7];;;
139.5;[0 0 4 7 17];;;
140;[0 0 4 7];[0 0 4 7];;
141;[0 0 4 7 17];;;
141.5;[0 0 4 7];;;
142;[1 0 4 8 11];[5 0 4 7];;
142.5;[5 0 4 7];;;
143;[5 0 4 7 17];;;
143.5;[5 0 4 7];;;
tonality;0;[0 2 4 5 7 9 11];-------;-------
grouping;144;-------;-------;-------
144;[0 0 4 7];[0 0 4 7];;
144.5;[0 0 4 7 15];;;
145;[0 0 4 7];;;
145.5;[0 0 4 7];;;
146;[0 0 4 7];;;
146.5;[0 0 4 7];;;
147;[0 0 4 7];;;
147.5;[0 0 4 7];;;
148;[7 0 4 7 10];[7 0 4 7];;
148.5;[4 0 3 7 10];;;
149;[7 0 4 7];;;
149.5;[7 0 4 7 17];;;
150;[7 0 4 7];[7 0 4 7];;
150.5;[7 0 4 7];;;
151;[7 0 4 7 14];;;
151.5;[7 0 4 7];;;
152;[0 0 4 7];[0 0 4 7];;
152.5;[0 0 4 7 11];;;
153;[0 0 4 7];;;
153.5;[0 0 4 7 17];;;
154;[0 0 4 7];[0 0 4 7];;
154.5;[0 0 4 7 15];;;
155;[0 0 4 7];;;
155.5;[0 0 4 7];;;
156;[7 0 4 7 10];[7 0 4 7 10];;
156.5;[4 0 3 7 10];;;
157;[3 0 4 8 11];;;
157.5;[4 0 3 7 10];;;
158;[7 0 4 7 10];;;
158.5;[7 0 4 7 11];;;
159;[7 0 4 7];;;
159.5;[4 0 3 7 10];;;
grouping;160;-------;-------;-------
160;[0 0 4 7];[0 0 4 7];;
160.5;[9 0 3 7 10];;;
161;[0 0 4 7];;;
161.5;[0 0 4 7 17];;;
162;[0 0 4 7];[0 0 4 7];;
162.5;[0 0 4 7 15];;;
163;[0 0 4 7];;;
163.5;[0 0 4 7];;;
164;[7 0 4 7 10];[7 0 4 7];;
164.5;[4 0 3 7 10];;;
165;[7 0 4 7];;;
165.5;[7 0 4 7 17];;;
166;[7 0 4 7];[7 0 4 7];;
166.5;[7 0 4 7];;;
167;[7 0 4 7 14];;;
167.5;[7 0 4 7];;;
168;[0 0 4 7];[0 0 4 7];;
168.5;[0 0 4 7 11];;;
169;[0 0 4 7];;;
169.5;[0 0 4 7 17];;;
170;[0 0 4 7];[0 0 4 7];;
170.5;[0 0 4 7 15];;;
171;[0 0 4 7];;;
171.5;[0 0 4 7];;;
172;[7 0 4 7 10];[7 0 4 7 10];;
172.5;[4 0 3 7 10];;;
173;[3 0 4 8 11];;;
173.5;[4 0 3 7 10];;;
174;[7 0 4 7 10];;;
174.5;[7 0 4 7 11];;;
175;[7 0 4 7];;;
175.5;[4 0 3 7 10];;;
176;[0 0 4 7];[0 0 4 7];;
176.5;[0 0 4 7];;;
177;[0 0 4 7 10];;;
177.5;[9 0 3 7 10];;;
178;[0 0 4 7];[0 0 4 7];;
178.5;[0 0 4 7 18];;;
179;[0 0 4 7];;;
grouping;180;-------;-------;-------
180;[0 0 4 7 18];[0 0 4 7];;
180.5;[0 0 4 7];;;
181;[0 0 4 7];;;
181.5;[0 0 4 7];;;
182;[0 0 4 7];;;
182.5;[0 0 4 7 18];;;
183;[0 0 4 7];;;
183.5;[9 0 3 7 10];;;
184;[0 0 4 7 10];[0 0 4 7 10];;
184.5;[0 0 4 7];;;
185;[0 0 4 7 10];;;
185.5;[9 0 3 7 10];;;
186;[0 0 4 7];[0 0 4 7];;
186.5;[0 0 4 7 18];;;
187;[0 0 4 7];;;
187.5;[0 0 4 7];;;
188;[0 0 4 7 18];[0 0 4 7];;
188.5;[0 0 4 7];;;
189;[9 0 3 7 10];;;
189.5;[0 0 4 7 10];;;
190;[0 0 4 7];[0 0 4 7];;
191;[0 0 4 7 10];;;
191.5;[9 0 3 7 10];;;
192;[0 0 4 7];[0 0 4 7];;
192.5;[9 0 3 7 10];;;
193;[0 0 4 7];;;
193.5;[0 0 4 7 17];;;
194;[0 0 4 7];[0 0 4 7];;
194.5;[0 0 4 7 15];;;
195;[0 0 4 7];;;
195.5;[0 0 4 7];;;
grouping;196;-------;-------;-------
196;[0 0 4 7 18];[0 0 4 7];;
196.5;[0 0 4 7];;;
197;[0 0 4 7];;;
197.5;[0 0 4 7];;;
198;[0 0 4 7];;;
198.5;[0 0 4 7 18];;;
199;[0 0 4 7];;;
199.5;[9 0 3 7 10];;;
200;[0 0 4 7 10];[0 0 4 7 10];;
200.5;[0 0 4 7];;;
201;[0 0 4 7 10];;;
201.5;[9 0 3 7 10];;;
202;[0 0 4 7];[0 0 4 7];;
203;[0 0 4 7 14];;;
203.5;[0 0 4 7 15];;;
204;[0 0 3 6];[0 0 3 6];;
204.5;[9 0 3 6 9];;;
205;[0 0 3 7 18];;;
205.5;[0 0 3 6];;;
206;[3 0 4 8 11];[7 0 4 7];;
206.5;[7 0 4 7];;;
207;[7 0 4 7 17];;;
207.5;[7 0 4 7];;;
208;[0 0 4 7];[0 0 4 7];;
208.5;[9 0 3 7 10];;;
209;[0 0 4 7];;;
209.5;[0 0 4 7 17];;;
210;[0 0 4 7];[0 0 4 7];;
210.5;[0 0 4 7 15];;;
211;[0 0 4 7];;;
212;[0 0 4 7];[0 0 4 7];;
212.5;[0 0 4 7];;;
213;[0 0 4 7 11];;;
213.5;[0 0 4 7];;;
214;[0 0 4 7 14];[0 0 4 7];;
214.5;[0 0 4 7 15];;;
215;[0 0 4 7 18];;;
215.5;[0 0 4 7];;;
tonality;2;[0 1 4 5 7 8 10];-------;-------
grouping;216;-------;-------;-------
216;[0 0 4 7];[0 0 4 7];;
216.5;[0 0 4 7];;;
217;[0 0 4 7];;;
217.5;[0 0 4 7];;;
218;[0 0 4 7];;;
218.5;[0 0 4 7 17];;;
219;[0 0 4 7];;;
219.5;[0 0 4 7 13];;;
220;[0 0 4 7];[0 0 4 7];;
220.5;[0 0 4 7 13];;;
221;[0 0 4 7];;;
221.5;[0 0 4 7 10];;;
222;[0 0 4 7];;;
222.5;[0 0 4 7 13];;;
223;[0 0 4 7];;;
223.5;[0 0 4 7 17];;;
224;[0 0 4 7 8];[0 0 4 7];;
224.5;[0 0 4 7];;;
225;[0 0 4 7 17];;;
225.5;[0 0 4 7];;;
226;[0 0 4 7 13];[0 0 4 7];;
226.5;[0 0 4 7];;;
227;[0 0 4 7 13];;;
227.5;[0 0 4 7];;;
grouping;228;-------;-------;-------
228;[5 0 3 7];[5 0 3 7];;
228.5;[5 0 3 7];;;
229;[1 0 4 7 11];;;
229.5;[5 0 3 7 11];;;
230;[5 0 3 7];[5 0 3 7];;
230.5;[5 0 3 7 14];;;
231;[5 0 3 7];;;
231.5;[5 0 3 7 16];;;
232;[5 0 3 7 17];[5 0 3 7];;
232.5;[5 0 3 7 14];;;
233;[5 0 3 7];;;
