time;surface;reduction;melodyPC;melodyMIDI
116;[8 0 4 7 11];[0 0 3 7];;
116.5;[0 0 3 7 18];;;
117;[0 0 3 7];[0 0 3 7];;
117.25;[8 0 4 7 11];;;
117.5;[0 0 3 7];;;
117.75;[0 0 3 7 18];;;
118;[0 0 3 7];[0 0 3 7];;
118.25;[0 0 3 7 14];;;
118.5;[0 0 3 7];;;
119;[7 0 4 7];[7 0 4 7];;
119.5;[7 0 4 7 8];;;
120;[7 0 4 7 11];[7 0 4 7];;
120.5;[7 0 4 7];;;
121;[0 0 3 7 11];[0 0 3 7];;
121.25;[0 0 3 7];;;
121.5;[8 0 4 7 11];;;
121.75;[0 0 3 7 18];;;
122;[0 0 3 7];;;
grouping;123;-------;-------;-------
123;[0 0 3 7];[0 0 3 7];;
123.5;[0 0 3 7];;;
124;[8 0 4 7 11];[0 0 3 7];;
124.5;[0 0 3 7 18];;;
125;[0 0 3 7];[0 0 3 7];;
125.25;[8 0 4 7 11];;;
125.5;[0 0 3 7];;;
125.75;[0 0 3 7 18];;;
126;[0 0 3 7];[0 0 3 7];;
126.25;[0 0 3 7 14];;;
126.5;[0 0 3 7];;;
127;[7 0 4 7];[7 0 4 7];;
127.5;[7 0 4 7 8];;;
128;[7 0 4 7 11];[7 0 4 7];;
128.5;[7 0 4 7];;;
129;[0 0 3 7];[0 0 3 7];;
129.25;[0 0 3 7 14];;;
129.5;[0 0 3 7];;;
129.75;[0 0 3 7 11];;;
130;[0 0 3 7];[0 0 3 7];;
130.25;[8 0 4 7 11];;;
130.375;[0 0 3 7];;;
130.5;[0 0 3 7 18];;;
130.75;[0 0 3 7];;;
grouping;131;-------;-------;-------
131;[5 0 3 7];[5 0 3 7];;
131.5;[5 0 3 7];;;
132;[5 0 3 7];;;
132.25;[5 0 3 7 14];;;
132.5;[5 0 3 7 13];;;
132.75;[5 0 3 7 10];;;
133;[0 0 3 7 18];[0 0 3 7];;
133.5;[0 0 3 7];;;
134;[0 0 3 7];;;
134.25;[0 0 3 7];;;
134.5;[0 0 3 7 14];;;
134.75;[0 0 3 7];;;
135;[7 0 4 7];[7 0 4 7];;
135.25;[7 0 4 7 8];;;
135.5;[7 0 4 7 17];;;
135.75;[7 0 4 7];;;
136;[7 0 4 7 8];;;
136.25;[7 0 4 7];;;
136.5;[7 0 4 7 17];;;
136.75;[7 0 4 7];;;
137;[0 0 3 7];[0 0 3 7];;
