time;surface;reduction;melodyPC;melodyMIDI
27;[5 0 4 7];[5 0 4 7];5;67
27.5;[5 0 4 7 11];;4;66
28;[7 0 4 7];[7 0 4 7];2;64
28.5;[7 0 4 7 10];[7 0 4 7 10];;
29;[0 0 4 7];[0 0 4 7];0;62
tonality;7;[0 2 4 5 7 9 11];-------;-------
grouping;32;-------;-------;-------
32;[7 0 4 7];[7 0 4 7];7;62
32.5;[7 0 4 7 10];;;
33;[0 0 4 7];[0 0 4 7];0;67
33.5;[5 0 4 7];;;
34;[11 0 3 6 17];[11 0 3 6];2;69
34.5;[11 0 3 6];;;
35;[0 0 4 7];[0 0 4 7];4;71
35.5;[5 0 7];;5;72
36;[0 0 4 7];[0 0 4 7];7;74
36.5;[7 0 3 7];;;
37;[9 0 4 7 10];[9 0 4 7 10];7;74
37.5;[4 0 3 7 17];;;
38;[2 0 3 7 14];[2 0 3 7];5;72
38.5;[2 0 3 7];;;
39;[8 0 4 8];[4 0 4 7];4;71
39.5;[4 0 4 7];;;
40;[2 0 3 7];[2 0 3 7];2;69
41;[4 0 4 7];[4 0 4 7];4;71
grouping;44;-------;-------;-------
44;[9 0 3 7];[9 0 3 7];4;71
44.5;[2 0 3 7 10];;5;72
45;[4 0 3 7];[4 0 3 7];7;74
45.5;[1 0 3 6];;;
46;[2 0 4 7];[2 0 4 7];9;76
46.5;[2 0 4 7 10];[2 0 4 7 10];;
47;[7 0 4 7];[7 0 4 7];7;74
47.5;[9 0 3 10];;;
48;[7 0 4 7];[7 0 4 7 10];2;69
48.5;[2 0 3 7 17];;;
49;[0 0 4 7];[0 0 4 7];4;71
49.5;[4 0 3 7 10];;;
50;[6 0 3 6];[6 0 3 6];6;73
51;[7 0 4 7];[7 0 4 7];7;74
grouping;52;-------;-------;-------
52;[0 0 4 7];[0 0 4 7];7;74
52.5;[0 0 4 7 11];;;
53;[5 0 4];[5 0 4];9;76
53.5;[5 0 4 6];;;
54;[0 0 4 7];[0 0 4 7];7;74
54.5;[7 0 5 10];;;
55;[7 0 4 7];[7 0 4 7];2;69
55.5;[4 0 3 7];;4;71
56;[5 0 4 7];[5 0 4 7];5;72
56.5;[2 0 3 7 9];;;
57;[0 0 4 7];[0 0 4 7];4;71
57.5;[5 0 4 7 11];;;
58;[7 0 4 7];[7 0 4 7];2;69
58.5;[7 0 4 7 10];[7 0 4 7 10];;
59;[0 0 4 7];[0 0 4 7];0;67
grouping;60;-------;-------;-------
60;[5 0 4 7];[5 0 4 7];0;67
60.5;[5 0 4 7 11];[5 0 4 7 11];;
61;[2 0 3 7];[2 0 3 7];2;69
61.5;[4 0 5 10];;4;71
62;[2 0 3 7];[2 0 3 7];5;72
62.5;[11 0 3 6];;;
63;[9 0 3 7];[9 0 3 7];4;71
63.5;[2 0 3 7 10];;5;72
tonality;2;[0 2 4 5 7 9 11];-------;-------
64;[5 0 4 7];[5 0 4 7];0;74
64.5;[7 0 5 10 15];;;
65;[5 0 4 7];[0 0 4 7];0;74
65.5;[11 0 3 6 13];;;
66;[0 0 4 7];[0 0 4 7];7;69
66.5;[0 0 4 7];;;
67;[5 0 4 7];[5 0 4 7];5;67
67.5;[0 0 4 5];;4;66
68;[2 0 5 10];[7 0 4 7];2;64
68.5;[7 0 4 7 10];;;
69;[0 0 4 7];[0 0 4 7];0;62
tonality;7;[0 2 4 5 7 9 11];-------;-------
grouping;72;-------;-------;-------
72;[4 0 3 7];[4 0 3 7];7;62
72.5;[4 0 3 7 13];;;
73;[9 0 3 7];[9 0 3 7];0;67
73.5;[5 0 4 7];;;
74;[4 0 3 7 10];[7 0 4 7];2;69
74.5;[11 0 3 6];;;
75;[0 0 4];[0 0 4 7];4;71
75.5;[2 0 3 10 14];;5;72
76;[0 0 4 7];;7;74
76.5;[2 0 3 5];;;
76.75;[7 0 7];;;
77;[9 0 4 7 10];[9 0 4 7 10];7;74
77.5;[4 0 3 5];;;
78;[2 0 3 7 14];[2 0 3 7];5;72
78.5;[2 0 3 7];;;
79;[9 0 3 7];[9 0 3 7];4;71
79.5;[4 0 3 7 17];;;
80;[2 0 3 7];[2 0 3 7];2;69
80.5;[4 0 5 10 15];;;
81;[2 0 3 7];[2 0 3 7];9;64
81.5;[2 0 3 7];;;
82;[7 0 4 7 10];[7 0 4 7 10];11;66
83;[0 0 4];[0 0 4];0;67
grouping;84;-------;-------;-------
84;[7 0 4 7];[7 0 4 7];2;69
85;[0 0 4 7];[0 0 4 7];4;71
85.5;[0 0 4 7 14];;;
86;[0 0 4 7];[0 0 4 7];0;67
87;[5 0 4 7 14];[5 0 4 7];9;64
87.5;[5 0 4 7 11];;;
88;[5 0 4 7];;;
88.5;[5 0 4 6];;;
89;[0 0 4 7];[0 0 4 7];7;62
grouping;90;-------;-------;-------
90;[7 0 4 7];[7 0 4 7];2;69
90.5;[4 0 3 7 10];;4;71
90.75;[7 0 4 7 10];;5;72
91;[0 0 4 7 14];[0 0 4 7];4;71
91.5;[4 0 3 7 10];;;
92;[9 0 3 7];[9 0 3 7];;
92.5;[9 0 3 7 10];;;
93;[2 0 3 7 10];[2 0 3 7 10];2;69
93.5;[9 0 3 5];;;
94;[7 0 4 7];[7 0 4 7];;
94.25;[9 0 5 10];;;
94.5;[7 0 4 7 10];[7 0 4 7 10];;
95;[0 0 4 7];[0 0 4 7];0;67
